48_Symme_flat_confi_optim
5.000
11
0
Type of measurement (0=app. resistivity,1=resistance)
0
4092
1
0
4      0.000,     0.000     155.000,     0.000      60.000,     0.000      95.000,     0.000   450.5680
4      0.000,     0.000     155.000,     0.000      55.000,     0.000     100.000,     0.000   403.1426
4      0.000,     0.000     155.000,     0.000      50.000,     0.000     105.000,     0.000   399.9910
4      0.000,     0.000     160.000,     0.000      75.000,     0.000      85.000,     0.000   417.7816
4      0.000,     0.000     160.000,     0.000      70.000,     0.000      90.000,     0.000   461.8388
4      0.000,     0.000     160.000,     0.000      65.000,     0.000      95.000,     0.000   445.1580
4      0.000,     0.000     160.000,     0.000      60.000,     0.000     100.000,     0.000   440.7855
4      0.000,     0.000     160.000,     0.000      55.000,     0.000     105.000,     0.000   431.1341
4      0.000,     0.000     165.000,     0.000      80.000,     0.000      85.000,     0.000   472.3513
4      0.000,     0.000     165.000,     0.000      75.000,     0.000      90.000,     0.000   459.1546
4      0.000,     0.000     165.000,     0.000      70.000,     0.000      95.000,     0.000   434.1327
4      0.000,     0.000     165.000,     0.000      65.000,     0.000     100.000,     0.000   462.0889
4      0.000,     0.000     165.000,     0.000      60.000,     0.000     105.000,     0.000   429.9240
4      0.000,     0.000     165.000,     0.000      55.000,     0.000     110.000,     0.000   427.7683
