LokeMH	2015
   5.00
7
4992
1
0
Error estimate for data present
Type of error estimate (0=same unit as data)
0
   285.000     10.000      2.000      437.6430       0.89146
   290.000     10.000      2.000      451.6069       5.29450
   295.000     10.000      2.000      448.0855       3.04776
   300.000     10.000      2.000      456.6517       0.81527
   305.000     10.000      2.000      463.1630       0.36679
   310.000     10.000      2.000      471.5215       0.65260
   315.000     10.000      2.000      471.3394       5.65193
   320.000     10.000      2.000      480.2491       0.66508
   325.000     10.000      2.000      482.7260       0.38228
   330.000     10.000      2.000      485.7035       1.46362
   335.000     10.000      2.000      485.8841       1.23510
   340.000     10.000      2.000      484.8142       0.38393
   345.000     10.000      2.000      485.9959       2.53129
   350.000     10.000      2.000      483.6086       2.12875
   355.000     10.000      2.000      481.4942       3.60974
   360.000     10.000      2.000      471.6541       0.49435
   365.000     10.000      2.000      466.6252       1.85587
   370.000     10.000      2.000      459.8838       0.86120
   375.000     10.000      2.000      455.2805       1.25512
   380.000     10.000      2.000      453.8405       1.71689
   385.000     10.000      2.000      452.4193       0.65316
   390.000     10.000      2.000      451.8951       4.80190
   395.000     10.000      2.000      443.9936       0.94905
    30.000     20.000      1.000      400.4608       2.03091
    35.000     20.000      1.000      387.1129       3.19553
    40.000     20.000      1.000      387.9567       0.87915
    45.000     20.000      1.000      392.7805       2.81225
    50.000     20.000      1.000      397.5605       1.11589
    55.000     20.000      1.000      409.3689       1.13002
    60.000     20.000      1.000      422.0587       0.64260
    65.000     20.000      1.000      433.2022       3.28293
    70.000     20.000      1.000      432.2796       1.71016
    75.000     20.000      1.000      431.6044       1.02867
    80.000     20.000      1.000      439.5569       0.34809
    85.000     20.000      1.000      451.4478       2.75401
    90.000     20.000      1.000      464.8650       0.36813
    95.000     20.000      1.000      467.5357       2.19728
   100.000     20.000      1.000      472.1922       0.37394
   105.000     20.000      1.000      473.1146       1.37991
   110.000     20.000      1.000      467.2948       2.46480
   115.000     20.000      1.000      463.9127       1.85501
   120.000     20.000      1.000      458.8353       0.83137
   125.000     20.000      1.000      450.4816       1.71223
   130.000     20.000      1.000      447.6827       2.26241
   135.000     20.000      1.000      442.6432       1.56698
   140.000     20.000      1.000      438.9903       0.37318
   145.000     20.000      1.000      437.9723       1.39493
   150.000     20.000      1.000      436.3788       3.54995
   155.000     20.000      1.000      442.4671       1.77216
   160.000     20.000      1.000      439.1940       2.20110
   165.000     20.000      1.000      445.4573       4.10237
   170.000     20.000      1.000      438.9548       1.68014
   175.000     20.000      1.000      437.6544       2.12799
   180.000     20.000      1.000      439.3554       0.35107
   185.000     20.000      1.000      438.9961       0.34765
   190.000     20.000      1.000      436.1400       3.63738
   195.000     20.000      1.000      441.9397       1.30813
   200.000     20.000      1.000      448.0007       0.55006
   205.000     20.000      1.000      453.9719       0.35951
   210.000     20.000      1.000      456.7082       0.88394
   215.000     20.000      1.000      452.2593       1.65173
   220.000     20.000      1.000      451.5927       2.89888
   225.000     20.000      1.000      444.3334       0.60914
   230.000     20.000      1.000      441.5282       1.15187
   235.000     20.000      1.000      435.7016       0.98062
   240.000     20.000      1.000      429.8159       1.39144
   245.000     20.000      1.000      425.6223       0.39825
   250.000     20.000      1.000      420.4021       0.77415
   255.000     20.000      1.000      417.2840       1.21353
   260.000     20.000      1.000      416.1082       1.53553
   265.000     20.000      1.000      414.2606       1.96734
   270.000     20.000      1.000      417.1721       2.53025
   275.000     20.000      1.000      415.3731       3.29028
   280.000     20.000      1.000      422.2597       0.72245
   285.000     20.000      1.000      426.9638       1.11305
   290.000     20.000      1.000      431.2701       0.96486
